,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
114,0.847,XXXTENTACION,0.7340000000000001,95467,0.57,1,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,Everybody Dies In Their Nightmares,83,2017-08-25,0.133,129.953,0.6890000000000001,2017,hiphop
115,0.00473,"Reik, Farruko, Camilo",0.578,211652,0.634,0,56Ta1O7Jxxpjnc6cWdDKUo,0.0,8,0.132,-5.979,0,Si Me Dices Que Sí,83,2020-02-18,0.333,183.89,0.21600000000000005,2020,"hiphop, pop, reggae"
116,0.0175,"Lil Peep, XXXTENTACION",0.669,196400,0.574,1,4jvjzW7Hm0yK4LvvE0Paz9,0.00294,4,0.146,-6.442,0,Falling Down - Bonus Track,83,2018-11-09,0.0286,120.013,0.273,2018,hiphop
117,0.000282,Kendrick Lamar,0.908,177000,0.621,1,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1,0.0958,-6.638,0,HUMBLE.,83,2017-04-14,0.102,150.011,0.421,2017,hiphop
118,0.0559,"Shakira, Anuel AA",0.775,190570,0.696,0,5Xhqh4lwJPtMUTsdBztN1a,0.00184,1,0.157,-5.184,0,Me Gusta,83,2020-01-13,0.0681,92.007,0.775,2020,"hiphop, pop, reggae"
119,0.15,"Polo G, Lil Tjay",0.772,166560,0.639,1,6uFn47ACjqYkc0jADwEdj1,0.0,1,0.0698,-7.119,1,Pop Out (feat. Lil Tjay),83,2019-06-07,0.467,168.112,0.261,2019,hiphop
120,0.145,YNW Melly,0.759,268434,0.73,1,7eBqSVxrzQZtK2mmgRG6lC,3.06e-06,0,0.11,-7.985,0,Murder On My Mind,83,2018-08-03,0.0516,115.007,0.74,2018,hiphop
121,0.259,"Meek Mill, Drake",0.889,180522,0.496,1,2IRZnDFmlqMuOrYOLnZZyc,0.0,4,0.252,-6.365,0,Going Bad (feat. Drake),83,2018-11-30,0.0905,86.00299999999999,0.544,2018,"hiphop, pop"
122,0.017,"Tainy, Anuel AA, Ozuna",0.7340000000000001,270741,0.836,0,3jbT1Y5MoPwEIpZndDDwVq,1.64e-05,10,0.179,-4.803,0,Adicto (with Anuel AA & Ozuna),83,2019-08-22,0.0735,80.002,0.623,2019,"hiphop, pop, reggae"
123,0.12,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",0.737,330240,0.8320000000000001,0,2tGENA8xef0wABdHvyXwv9,0.0,2,0.255,-2.622,0,La Cama - Remix,83,2020-03-27,0.0798,173.986,0.865,2020,"hiphop, pop, reggae"
124,0.14800000000000002,"Ed Sheeran, Camila Cabello, Cardi B",0.857,204467,0.621,0,4vUmTMuQqjdnvlZmAH61Qk,0.0,9,0.0865,-6.376,0,South of the Border (feat. Camila Cabello & Cardi B),83,2019-07-12,0.0824,97.986,0.6679999999999999,2019,"hiphop, pop"
125,0.0511,"Tory Lanez, Chris Brown",0.464,221492,0.547,1,0Odu228D0yGcFySGuxU4rY,0.0,7,0.155,-8.137,0,The Take (feat. Chris Brown),83,2019-11-15,0.339,67.003,0.423,2019,"hiphop, pop"
126,0.0852,"Lil Baby, Gunna",0.897,145543,0.662,1,78QR3Wp35dqAhFEc2qAGjE,0.0,1,0.534,-6.903,0,Drip Too Hard (Lil Baby & Gunna),83,2018-10-05,0.292,112.511,0.389,2018,hiphop
127,0.00958,Linkin Park,0.556,216880,0.8640000000000001,0,60a0Rd6pjrkxjPbaKzXjfq,0.0,3,0.209,-5.87,0,In the End,83,2000-10-24,0.0584,105.143,0.4,2000,"hiphop, metal"
128,0.0153,"A Boogie Wit da Hoodie, 6ix9ine",0.581,189487,0.662,1,1wJRveJZLSb1rjhnUHQiv6,0.0,9,0.111,-5.239,1,Swervin (feat. 6ix9ine),83,2018-12-21,0.303,93.023,0.434,2018,"hiphop, pop"
129,0.17,"Lil Yachty, DaBaby, Drake",0.836,206702,0.617,1,7wsmIIm0xWmtP7TmACXkJn,0.0,0,0.319,-4.363,1,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),83,2020-03-09,0.0534,138.066,0.866,2020,"hiphop, pop"
130,0.6609999999999999,XXXTENTACION,0.5920000000000001,110886,0.457,1,2ZRo7axmMPeSVUvDbGkJah,0.000331,9,0.146,-6.081,0,Hope,82,2018-03-16,0.0603,146.04,0.225,2018,hiphop
131,0.207,"Casper Magico, Anuel AA",0.7120000000000001,182676,0.851,1,46V4kseB66GjFGklCgynGX,4e-06,0,0.0334,-3.359,1,Sola & Vacía,82,2020-04-16,0.149,95.973,0.542,2020,"hiphop, reggae"
132,0.185,Train,0.6729999999999999,216773,0.8859999999999999,0,4HlFJV71xXKIGcU3kRyttv,0.0,1,0.0826,-4.44,0,"Hey, Soul Sister",82,2010-12-01,0.0431,97.012,0.795,2010,"hiphop, pop"
133,0.113,Arizona Zervas,0.8220000000000001,223000,0.575,1,6lruHh1jF7ezgbLv72xYmf,0.0,5,0.106,-5.95,1,FML,82,2018-06-03,0.0934,100.087,0.616,2018,"hiphop, pop"
134,0.462,Lil Mosey,0.6990000000000001,165000,0.5579999999999999,1,7zLYKWcXnYeHHWidalz7rj,0.0,11,0.116,-7.622000000000001,1,Noticed,82,2018-10-19,0.0603,79.992,0.493,2018,hiphop
135,0.0291,Macklemore & Ryan Lewis,0.6409999999999999,258343,0.922,0,3bidbhpOYeV4knp8AIu8Xn,0.0,2,0.0862,-4.457,1,Can't Hold Us - feat. Ray Dalton,82,2012-10-09,0.0786,146.078,0.847,2012,"hiphop, pop"
136,0.298,"Lizzo, Ariana Grande",0.6679999999999999,159011,0.892,0,07Oz5StQ7GRoygNLaXs2pd,0.0,5,0.735,-3.0010000000000003,0,Good as Hell (feat. Ariana Grande) - Remix,82,2019-10-25,0.0645,95.927,0.478,2019,"hiphop, pop"
137,0.184,"Camila Cabello, Young Thug",0.765,217307,0.523,0,1rfofaqEpACxVEHIZBJe6W,3.5600000000000005e-05,2,0.132,-4.333,1,Havana (feat. Young Thug),82,2018-01-12,0.03,104.988,0.394,2018,"hiphop, pop"
138,0.369,"Wiz Khalifa, Charlie Puth",0.6890000000000001,229526,0.481,0,2JzZzZUQj3Qff7wapcbKjc,1.03e-06,10,0.0649,-7.502999999999999,1,See You Again (feat. Charlie Puth),82,2015,0.0815,80.025,0.28300000000000003,2015,"hiphop, pop"
139,0.66,"Social House, Lil Yachty",0.769,164640,0.479,0,2Yer0p7uB2lVBUAtANuuQp,0.0,1,0.0914,-5.339,1,Magic In The Hamptons (feat. Lil Yachty),82,2018-06-08,0.0385,96.051,0.8029999999999999,2018,"hiphop, pop"
140,0.312,NF,0.662,212120,0.7140000000000001,0,52okn5MNA47tk87PeZJLEL,0.0,5,0.179,-5.68,0,Let You Down,82,2017-10-06,0.121,147.997,0.464,2017,"hiphop, pop"
141,0.18600000000000005,Juice WRLD,0.736,169999,0.67,1,5wujBwqG7INdStqGd4tRMX,0.0,10,0.114,-6.702000000000001,1,Armed And Dangerous,82,2018-12-10,0.311,130.032,0.845,2018,hiphop
142,0.115,Juice WRLD,0.594,191840,0.7979999999999999,1,1Knctxx9vGZxpZfF66BIEa,0.0,4,0.14300000000000002,-5.244,1,Legends,82,2018-06-22,0.0844,142.049,0.381,2018,hiphop
143,0.779,XXXTENTACION,0.6990000000000001,160184,0.304,1,4UKCKdYiLN6IMA5ZESUTL7,0.000993,1,0.13699999999999998,-11.192,1,the remedy for a broken heart (why am I so in love),82,2018-03-16,0.0993,119.705,0.271,2018,hiphop
144,0.284,"Shakira, Wyclef Jean",0.778,218093,0.8240000000000001,0,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,Hips Don't Lie (feat. Wyclef Jean),82,2005-11-28,0.0712,100.024,0.7559999999999999,2005,"hiphop, pop"
145,0.302,J. Cole,0.696,292987,0.521,1,62vpWI1CHwFy7tMIcSStl8,0.0,10,0.0565,-8.465,0,No Role Modelz,82,2014-12-09,0.332,100.0,0.458,2014,"hiphop, pop"
146,0.14400000000000002,Tory Lanez,0.929,132024,0.7,1,4xqIYGwwZTEem9U8A42SPF,0.0,0,0.349,-5.595,0,Broke In A Minute,82,2020-04-10,0.0906,120.009,0.802,2020,"hiphop, pop"
