,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
2294,0.8220000000000001,Quincy Jones,0.472,348507,0.35600000000000004,0,7bLOZu7axJuWw5GDLY7nEe,0.631,9,0.112,-15.277,1,Love And Peace,45,1969-01-01,0.0374,97.295,0.229,1969,"disco, jazz"
2295,0.546,El Gran Combo De Puerto Rico,0.7509999999999999,263307,0.644,0,7EWaOT6wRgUNsC3HKie4AA,0.0,2,0.0323,-5.896,0,La Muerte,45,1992,0.0357,95.316,0.848,1992,jazz
2296,0.115,Yes,0.412,512387,0.8420000000000001,0,0l2kEdf5XjlckyybbNjmYS,0.0133,4,0.0738,-6.8260000000000005,0,Roundabout,45,1992-09-01,0.0763,132.534,0.382,1992,"jazz, rock"
2297,0.952,George Benson,0.467,178440,0.108,0,6VRvhiVLih80IWCTXY8Sxr,1.61e-06,7,0.11,-12.753,1,Since I Fell For You,45,2011-01-01,0.0347,92.82,0.242,2011,"disco, jazz, rock"
2298,0.541,"Curtis Stigers, The Forest Rangers",0.547,335080,0.61,0,5sgOo6mtpzujBfsRCntyfa,3.85e-05,7,0.0945,-6.072,1,John the Revelator,45,2011-12-06,0.0317,109.199,0.343,2011,"jazz, rock"
2299,0.851,"Gábor Szabó, The California Dreamers",0.564,203040,0.229,0,00rDcOb5oBm6tUvhDnDhdJ,0.025,0,0.125,-18.816,1,San Franciscan Nights,45,1967-09-14,0.0448,94.234,0.406,1967,jazz
2300,0.764,Chet Baker,0.494,225293,0.248,0,3yaGHAkopklyuPS65Fj6p0,0.000341,4,0.146,-14.51,0,Let's Get Lost,45,1994-01-01,0.0355,75.273,0.495,1994,jazz
2301,0.377,Aretha Franklin,0.6409999999999999,203467,0.365,0,0xGcAq56TXf3RnSHkCiL9k,1.03e-06,7,0.194,-9.632,1,Dr. Feelgood (Love Is a Serious Business),45,1967-03-10,0.0332,141.597,0.35600000000000004,1967,"blues, jazz"
2302,0.8290000000000001,Nat King Cole,0.789,207960,0.417,0,2MQnCUzdidi7LNSLup0Afu,0.0,7,0.163,-11.078,1,Ansiedad,45,1959-09-13,0.0405,127.703,0.8340000000000001,1959,jazz
2303,0.917,"Coleman Hawkins, Ben Webster, Oscar Peterson",0.591,159773,0.125,0,50ijZUy4vc2q9Pm12q5F7K,0.344,0,0.0956,-14.429,1,Cocktails For Two,45,1994-01-01,0.0469,83.624,0.403,1994,jazz
2304,0.983,Chet Baker,0.612,282000,0.0553,0,3CkagCNgPbWDLmpakhdmcG,0.835,3,0.17800000000000002,-18.508,1,These Foolish Things,45,1990-03-19,0.0382,57.907,0.197,1990,jazz
2305,0.302,"Maze, Frankie Beverly",0.63,340160,0.436,0,05R2BUnFy4KlkT4Ewg4Gnv,0.00019,10,0.117,-12.507,0,The Morning After,45,1993-08-20,0.0426,169.142,0.601,1993,"disco, jazz"
2306,0.0768,Brownstone,0.723,336550,0.647,0,69sIrKE4gd2NdIdstf9Ebh,0.000237,11,0.131,-9.178,0,Grapevyne,45,1993-06-01,0.0317,137.336,0.653,1993,"hiphop, jazz, pop"
2307,0.107,"Us3, Rahsaan, Gerard Presencer",0.852,279360,0.655,0,2AnTuxahfcAS7dGxGZnihY,2.07e-05,5,0.13699999999999998,-11.498,0,Cantaloop (Flip Fantasia),45,1993-01-01,0.0645,115.962,0.952,1993,"hiphop, jazz"
2308,0.0393,Chuckii Booker,0.642,325600,0.422,0,1zyqa3Hv2KpCGz8L9AirJi,0.0101,10,0.107,-13.782,0,Games,45,1992,0.046,185.834,0.642,1992,jazz
2309,0.207,MC Hammer,0.775,282800,0.378,0,2lvk6CUSHz4j8huQ25gH54,5.3e-06,6,0.107,-14.892,0,Have You Seen Her,45,1990-02-20,0.102,144.16,0.86,1990,"hiphop, jazz"
2310,0.845,Angelo Badalamenti,0.0618,292000,0.0144,0,7Bk3p8UqcP4sItaWNWbvXL,0.643,0,0.104,-21.974,0,Laura Palmer's Theme - Instrumental,45,1990-09-07,0.0451,67.959,0.0357,1990,"country, jazz"
2311,0.898,Antônio Carlos Jobim,0.657,322333,0.16899999999999998,0,1AxAPXcUcH3nXXeCeG0kGV,0.00019,5,0.0837,-16.875,0,The Girl From Ipanema,45,1990-08-21,0.036000000000000004,129.77200000000002,0.456,1990,"classical, jazz"
2312,0.0138,"Usher, Monica",0.701,283093,0.457,0,0VdSyCb1n7F5G0XkePzAlf,0.0,8,0.054000000000000006,-8.562000000000001,0,Slow Jam (feat. Monica),45,1997-09-16,0.0311,127.925,0.298,1997,"hiphop, jazz, pop"
2313,0.955,Nat King Cole,0.7979999999999999,156493,0.219,0,3vXRZhHnVB3Z5scbRgH1ah,0.000299,5,0.12,-14.195,0,Straighten Up And Fly Right,45,1991-01-01,0.0565,76.794,0.6659999999999999,1991,jazz
2314,0.0679,Xscape,0.778,341773,0.501,0,6xyJaL4VWgP6noKMp5ZW0e,1.82e-06,0,0.106,-7.671,1,Do You Want To,45,1995-07-01,0.0347,119.556,0.403,1995,"hiphop, jazz, pop"
