,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
845,0.956,Nina Simone,0.477,249782,0.0494,0,0kDpFPQgQYeZ7t04Quiwkn,2.21e-06,4,0.109,-21.157,1,I Loves You Porgy - 2013 Remastered Version,52,1958-06-24,0.0652,62.434,0.195,1958,"blues, jazz"
846,0.695,Billie Holiday,0.244,203267,0.233,0,6Rvz1jM5eUqzNs2Pi8RMTG,0.00059,9,0.282,-16.583,0,I'm a Fool to Want You,52,1958-06,0.0413,78.08800000000002,0.262,1958,"blues, jazz"
847,0.989,Muddy Waters,0.629,188160,0.0192,0,61K6lqGyrl2Aerk0LjAZem,4.3e-05,4,0.106,-19.952,1,Rollin' Stone,52,1989-11-07,0.0833,169.25400000000005,0.335,1989,"blues, rock"
848,0.17600000000000002,Bo Diddley,0.809,149013,0.701,0,2R7uUQ0Dehu80gsOcydQC9,0.0,0,0.184,-12.484000000000002,1,Bo Diddley,52,1958-01-01,0.0574,105.696,0.563,1958,"blues, rock"
849,0.0946,Phish,0.419,281000,0.748,0,6MCUdqOifrEomDtrgZlJ8O,0.000174,9,0.0916,-8.142000000000001,1,Sample in a Jar,52,1994-03-08,0.0521,85.02,0.417,1994,"blues, pop, rock"
850,0.132,Ted Nugent,0.421,462107,0.867,0,1WstbqWEOzi3FgZeQPDClQ,0.00196,9,0.0267,-7.266,0,Fred Bear,52,1995-05-02,0.0764,158.505,0.438,1995,"blues, country, metal, rock"
851,0.797,Allen Toussaint,0.611,216600,0.361,0,3Z6aY997cM7QK28xjEF5EJ,0.622,1,0.0823,-12.958,1,Southern Nights - Remastered Version,52,1975,0.0285,85.786,0.485,1975,"blues, rock"
852,0.00269,Bob Seger,0.644,233347,0.8290000000000001,0,7q8ma1NaWeQfmO6zdvuuT6,0.00447,8,0.0794,-4.399,1,Her Strut,52,1980-02-25,0.0512,115.883,0.461,1980,"blues, country, rock"
853,0.019,Al Green,0.665,189307,0.468,0,49qkJtDdi3KHmENFzleve4,0.0,5,0.0987,-9.558,1,L-O-V-E (Love),52,1975-09-19,0.027000000000000003,109.432,0.6990000000000001,1975,blues
854,0.889,"Ella Fitzgerald, Chick Webb",0.701,199227,0.29600000000000004,0,36KStm44i8gAqnQkm3PY9c,1.98e-06,4,0.279,-9.821,1,Undecided,52,1993-06-30,0.2,102.101,0.964,1993,"blues, jazz"
855,0.125,Tedeschi Trucks Band,0.449,395613,0.6809999999999999,0,623FuReM7vYHHD1ktY08j5,0.375,9,0.0957,-9.288,1,Anyhow,52,2016-01-01,0.0319,93.133,0.519,2016,"blues, rock"
856,0.526,The Blues Brothers,0.594,159600,0.5710000000000001,0,4P60VVMdkWcwGMBC7r4Kgp,0.163,10,0.204,-7.943,0,Theme from Rawhide,52,1980,0.0285,100.827,0.674,1980,"blues, rock"
857,0.494,The Modern Lovers,0.55,331920,0.337,0,63PJI7dPUXQ4DW1QiGyvaa,2.08e-06,1,0.124,-10.945,0,Hospital,52,1976-09-01,0.079,134.27700000000002,0.153,1976,"blues, pop, rock"
858,0.0615,Lukas Nelson and Promise of the Real,0.498,318827,0.8640000000000001,0,0JT0D83NTt3o2VbZSI3f5K,0.165,11,0.114,-4.85,0,Pali Gap / Hey Baby (New Rising Sun),52,2010-12-21,0.0587,160.16,0.7190000000000001,2010,"blues, rock"
859,0.00151,The Jeff Healey Band,0.431,315667,0.6659999999999999,0,1T94tcUfe2X74nriMCAWQa,0.00213,7,0.0527,-11.140999999999998,1,While My Guitar Gently Weeps,52,1990-05-21,0.0337,134.77700000000002,0.619,1990,"blues, country, rock"
860,0.606,Barbara Lynn,0.591,159867,0.324,0,5CEREcGR5WaLt40YzTQ62e,0.000144,2,0.172,-13.218,0,You'll Lose A Good Thing,52,1963-01-01,0.0302,104.15,0.617,1963,blues
861,0.249,Dire Straits,0.6890000000000001,312133,0.463,0,3pGBIgFdfdnjtHDJR4nbrR,0.18,4,0.0589,-11.716,1,So Far Away,52,1985-05-13,0.0285,114.455,0.7020000000000001,1985,"blues, rock"
862,0.00991,The Jon Spencer Blues Explosion,0.353,316853,0.865,0,7sC9FifCXZHgjTAjFO1ykA,0.147,2,0.314,-4.598,1,Bellbottoms,52,2010-01-01,0.233,164.042,0.46,2010,"blues, rock"
863,0.823,Ray Charles,0.505,164666,0.17,0,76MSB9fAR5jXVcBXdK5xMy,2.87e-05,3,0.0619,-12.848,1,It Had to Be You,52,1959,0.0325,82.88799999999998,0.305,1959,"blues, jazz"
864,0.328,The Shirelles,0.647,126587,0.654,0,2Qs5tJfqwvz3rEqzfORrVP,0.0,4,0.141,-5.482,1,Mama Said,52,1961-02-01,0.0563,140.711,0.888,1961,"blues, pop, rock"
865,0.516,"Eric Church, Susan Tedeschi",0.7140000000000001,178107,0.221,0,1EnoCmQSpJaiCyA3Kr87XG,1.68e-06,0,0.0937,-12.929,1,Mixed Drinks About Feelings,52,2015-11-11,0.032,135.843,0.424,2015,"blues, country, rock"
866,0.602,Blind Melon,0.466,222240,0.5489999999999999,0,2xmJNIkGmYBVoiu1WqA9il,1.67e-05,2,0.213,-7.54,1,Change - 2002 Digital Remaster,52,2005-01-01,0.0344,79.438,0.547,2005,"blues, metal, pop, rock"
867,0.208,Cage The Elephant,0.745,208200,0.619,0,0MUzalPwRItswsuNThydQg,0.0126,4,0.133,-10.939,0,Flow,52,2011-01-10,0.0331,107.025,0.0907,2011,"blues, pop, rock"
868,0.00573,Slade,0.439,252160,0.63,0,7JuUxcg1Xci0xHAVzZIjdG,0.0,0,0.14,-7.108,1,My Oh My,52,1983-12-03,0.0289,137.24200000000002,0.376,1983,"blues, rock"
869,0.00886,Eric Clapton,0.807,323440,0.551,0,7zXqmgoZNRHNFgFAOoxhx6,0.000205,4,0.267,-6.568,1,My Father's Eyes,52,1998-03-10,0.0333,93.006,0.78,1998,"blues, rock"
870,0.0561,"Eminem, Obie Trice, Stat Quo, 50 Cent",0.695,310720,0.61,1,1mHRciKUBSGQml3mQFGMsf,1.19e-05,5,0.123,-5.132999999999999,1,Spend Some Time,52,2004-11-12,0.228,83.65899999999998,0.133,2004,"blues, hiphop, pop, rock"
871,0.229,Chris Rea,0.735,221133,0.728,0,5QrNXvTQEuBb5iLoIAAuvk,2.71e-05,5,0.0657,-7.405,0,On the Beach,52,1988-10-17,0.0405,127.97,0.96,1988,"blues, rock"
872,0.019,The Black Keys,0.557,194587,0.586,0,0hzBN7DGgtjBsTyZwTTKRS,0.187,11,0.156,-5.7429999999999986,0,Mind Eraser,52,2011-12-06,0.0268,104.636,0.569,2011,"blues, rock"
873,0.000314,The Black Keys,0.503,177240,0.741,0,1S8PKtVKvJWwOwfQpQxzWV,0.574,5,0.44,-5.6720000000000015,1,Money Maker,52,2011-12-06,0.0357,120.998,0.544,2011,"blues, rock"
874,0.409,Three Dog Night,0.348,184933,0.457,0,0TGKBG5wK1ZGSACf6uso3H,0.0,0,0.095,-10.778,0,One,52,1993-12-07,0.0429,185.532,0.449,1993,"blues, country, pop, rock"
875,4.54e-05,Lynyrd Skynyrd,0.489,194493,0.934,0,7Gutanf1Mf2r8ASTlrR5ku,0.129,8,0.29,-4.355,1,Low Down Dirty,52,2012-08-17,0.0402,94.007,0.6679999999999999,2012,"blues, country, rock"
876,0.627,"Goodnight, Texas",0.6809999999999999,250240,0.423,0,7mkemk33kdLQvrkIpRkWWd,0.512,0,0.0925,-12.002,1,The Railroad,52,2012-10-02,0.0253,91.044,0.439,2012,blues
877,0.238,Radio Moscow,0.467,292000,0.422,0,5zWsOD8aSwx5P7kGb6gQTw,0.16899999999999998,9,0.096,-11.077,0,250 Miles,51,2009-04-14,0.0703,76.818,0.588,2009,"blues, rock"
878,0.022,The Black Keys,0.383,198213,0.748,0,2UE4m8egf0aREmOi47sDOk,0.00014,1,0.114,-6.343,0,Next Girl,51,2010-05-18,0.0343,171.56799999999996,0.255,2010,"blues, rock"
879,0.522,Santana,0.494,397333,0.706,0,4e0GkgtMPZFt41Ua8PlHQL,0.894,7,0.154,-14.34,1,Soul Sacrifice,51,1969,0.0485,135.752,0.486,1969,"blues, rock"
880,0.00312,The J. Geils Band,0.65,224560,0.449,0,3K9QlS0VCtkzUvo0HY75VE,1.94e-05,0,0.5479999999999999,-7.555,1,Love Stinks,51,1980,0.0281,89.641,0.6990000000000001,1980,"blues, country, rock"
881,0.00032,Kenny Wayne Shepherd,0.3670000000000001,348040,0.769,0,1vcUlV02bvKQn6ryzZqDVL,0.628,9,0.0631,-7.257999999999999,1,True Lies,51,1997-09-26,0.0317,173.18599999999995,0.7,1997,"blues, country, rock"
882,0.103,James & Bobby Purify,0.706,179960,0.516,0,6H8WMHCov3QGaPLbpOMpcJ,0.00107,10,0.551,-8.378,1,I'm Your Puppet,51,2002-03-26,0.032,94.428,0.748,2002,blues
883,0.0419,Blues Traveler,0.536,288507,0.826,0,0ZhSQIDIv0CWVc0Vt1aiBm,1.17e-06,9,0.114,-4.348,1,Hook,51,2002-01-01,0.0379,165.324,0.8190000000000001,2002,"blues, metal, pop, rock"
884,0.0581,The Allman Brothers Band,0.556,227751,0.5670000000000001,0,2hv2NiSq8p4pgL28pxcqAJ,0.00143,9,0.0907,-11.425999999999998,0,Trouble No More,51,1969-11-04,0.0333,141.345,0.858,1969,"blues, country, rock"
885,0.843,Magic Sam,0.433,176186,0.7,0,73GEVn1tqk9bn0KbtWsiqj,0.324,11,0.102,-8.197000000000001,1,All Your Love,51,2001,0.163,80.623,0.8,2001,blues
886,1.7e-05,Thee Oh Sees,0.162,412040,0.959,0,1JdweBSkJMLjnNW6LzmXJ8,0.475,0,0.245,-5.2860000000000005,0,The Dream,51,2011-11-08,0.132,193.174,0.39,2011,"blues, pop, rock"
887,0.321,Etta James,0.821,360240,0.418,0,4JVeqfE2tpi7Pv63LJZtPh,0.000372,9,0.222,-9.841,0,Miss You,51,2000-12-12,0.0407,117.382,0.8029999999999999,2000,"blues, jazz"
